num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore
10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.09967059785444729,0.05347082857995826,0.39549947,0.005086676466471863
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.09967059785444729,0.05347082857995826,0.3957668,0.005086676466471863
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.09745299404139697,0.05218381360827038,0.39493588,0.006323986550030194
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.10269496370627182,0.05513453582595433,0.4094955,0.0058706348476085315
10,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.1027702519320682,0.0553489450326066,0.4349165,0.0033339338279915532
10,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.1254157130075014,0.06836523252123565,0.4692196,0.005051969707048918
10,[1. 1. 1. ... 1. 1. 1.],0.12244906185760472,0.06666540642833663,0.4651743,0.0056061370837969405
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.127122985272929,0.06999498964551842,0.4490468,0.007493238691394579
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.12616540951535327,0.06967210937573905,0.45006713,0.006950684614968665
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.12616540951535327,0.06963581638741977,0.4494384,0.006950684614968665
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.12428814265772586,0.06843025281378504,0.44836402,0.0045383835884763475
11,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.13843119026103035,0.07692789408324244,0.48240674,0.006762563692337227
11,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.13200184695078393,0.07212151963808842,0.4376147,0.008486472245825032
11,[1. 1. 1. ... 1. 1. 1.],0.12361043354871465,0.06709516530877138,0.42321602,0.005998939024378194
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.12202012983111989,0.06709518207973324,0.4713107,0.006779501842747449
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.12202012983111989,0.06709518207973324,0.4727866,0.006779501842747449
