num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore
10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.10024466985052931,0.05364101468662421,0.40565696,0.00352386138149602
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.10024466985052931,0.05364101468662421,0.40565696,0.003005117362752002
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.10021010763854774,0.053576235079635624,0.4086667,0.0029293830064943895
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.10453305201443328,0.055983010739178767,0.42547458,0.003018170188304827
10,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.10515287555062343,0.056533035148135416,0.44469,0.006252721864464707
10,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.12469894883485486,0.06795803430751947,0.46580204,0.0019336349924585219
10,[1. 1. 1. ... 1. 1. 1.],0.12389484034382439,0.06750301638370741,0.46651608,0.003784672914468311
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.13592349172202106,0.07533353948509941,0.4633645,0.011878405555098292
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.13471137050989984,0.07480342697870102,0.46234044,0.012502106120747846
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.13471137050989984,0.07474387498219942,0.46255046,0.012493193464776366
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.13145283418337153,0.07266726372596659,0.46202078,0.008932145665973083
11,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.13351841026208272,0.0737808201625142,0.4777144,0.010261225902062732
11,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.1365923956291917,0.07492871162218012,0.4450306,0.005466060931594867
11,[1. 1. 1. ... 1. 1. 1.],0.12598133288005373,0.06847300256567634,0.4274474,0.004764289783859287
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.12417852580202936,0.06801868409678213,0.46258816,0.004109927271063608
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.12417852580202936,0.06801868409678213,0.463107,0.004109927271063608
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.12361108394156427,0.06752508713207774,0.46151122,0.002592762925261491
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.12298430331478365,0.06721125696520443,0.46101716,0.0023253408048981945
12,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.12345761156272843,0.06743653014269628,0.5027029,0.004144936868849912
12,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.13905407101994396,0.07653422802971056,0.5080646,0.004279005026265012
12,[1. 1. 1. ... 1. 1. 1.],0.13062814992686345,0.07158428151430028,0.52825165,0.0032519012147257625
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.12439635388943121,0.06802391732785469,0.4374527,0.007712650961090663
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.12312510481330408,0.06728114205933987,0.43495473,0.008246079126097776
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.12312510481330408,0.06728114205933987,0.43495473,0.008246079126097776
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.12345803043752081,0.06737339440668529,0.43117002,0.008171568044241448
