num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore

10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.17459951122992481,0.10001209084064994,0.71485156,0.002590713623889517
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.17459951122992481,0.10001209084064994,0.71485156,0.002590713623889517
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.17459951122992481,0.10001209084064994,0.71485156,0.002590713623889517
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.17213609659577847,0.09860561255557611,0.7131566,0.0024664254561230885
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.17819462603049604,0.10487454508456016,0.73158604,0.0047851584015700275
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.17819462603049604,0.10487454508456016,0.73158604,0.0047851584015700275
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.17819462603049604,0.10487454508456016,0.73158604,0.0047851584015700275
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.17819462603049604,0.10487454508456016,0.73171705,0.0051733571593340025
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.1616396431385418,0.0922215612599474,0.6993133,0.005113483659552624
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.1616396431385418,0.0922215612599474,0.6993133,0.005113483659552624
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.1616396431385418,0.0922215612599474,0.6993133,0.005113483659552624
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.16136186536076402,0.09207023986182293,0.6992548,0.005113483659552624
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.14933337444719139,0.08459693313663336,0.71023905,0.005542412490825393
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.14933337444719139,0.08459693313663336,0.71023905,0.005542412490825393
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.14933337444719139,0.08459693313663336,0.71023905,0.005542412490825393
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.1487250795163158,0.08421266451828456,0.71072453,0.004695433382976721
14,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.15054975654152022,0.08537801946227601,0.69247,0.003420166782891675
14,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.15054975654152022,0.08537801946227601,0.69247,0.003420166782891675
14,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.15054975654152022,0.08537801946227601,0.69247,0.003420166782891675
14,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.15054975654152022,0.08537801946227601,0.6927689,0.003090786018728302
15,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.15246167511776407,0.08636873796451627,0.6858039,0.006443753912817602
15,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.15246167511776407,0.08636873796451627,0.6858039,0.006443753912817602
15,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.15246167511776407,0.08636873796451627,0.6858039,0.006443753912817602
15,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.15354275619884517,0.08703568379042949,0.6853729,0.006443753912817602
16,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.14037772714745123,0.07913860963276616,0.68897897,0.0049664515460510275
16,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.14037772714745123,0.07913860963276616,0.6885734,0.0049664515460510275
16,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.14009994936967343,0.0789872882346417,0.6883403,0.0049664515460510275
16,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.13986739123013858,0.07885931473268445,0.68826246,0.0049664515460510275
17,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.1349327747607161,0.07585166864374651,0.6779866,0.004033488841982036
17,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.13543277476071613,0.07614056954897762,0.6778615,0.004033488841982036
17,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.13543277476071613,0.07614056954897762,0.6778615,0.004033488841982036
17,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.13543277476071613,0.07615491263560986,0.6777444,0.004033488841982036
18,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.13927695139657484,0.07838390247551526,0.6913506,0.00665394267558586
18,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.13927695139657484,0.07838390247551526,0.6916566,0.00665394267558586
18,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.13962177898278175,0.07862624941429078,0.69232,0.00665394267558586
18,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.13927695139657484,0.07842135388839616,0.69237685,0.006129091164890062
20,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.16140302762967162,0.09061509122597393,0.7048009,0.006342836287425358
