num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore
10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.1337963431342269,0.07495635501235272,0.71831596,0.003687789358638722
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.13404024557325128,0.07509608869639019,0.71874535,0.003687789358638722
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.1337963431342269,0.07495635501235272,0.71831596,0.003687789358638722
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.13337859421647796,0.07471664465297836,0.7173505,0.0033721310836536587
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.1460090918455089,0.08240874659169549,0.7040067,0.004561650061123443
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.1460090918455089,0.08240874659169549,0.70385504,0.004476087989850262
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.1460090918455089,0.08241646264107821,0.7037048,0.004476087989850262
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.14625299428453328,0.08256060678522235,0.7037264,0.004864286747614237
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.12617154002076617,0.07019382398768323,0.68099505,0.004055354181767135
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.12617154002076617,0.07019382398768323,0.68102187,0.004055354181767135
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.12617154002076617,0.07019382398768323,0.68115973,0.0040747565219956036
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.12617154002076617,0.07019382398768323,0.6812011,0.0040747565219956036
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.10963887993289706,0.060107904034154974,0.66414404,0.004060164208839799
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.10963887993289706,0.060107904034154974,0.66348094,0.004060164208839799
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.10963887993289706,0.060107904034154974,0.66359323,0.004128786910702334
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.10902165815668093,0.05974290905792503,0.66376495,0.004393898257467976
14,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.09942304622983647,0.05392399622122102,0.63959146,0.003647043304801564
14,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.09942304622983647,0.05392399622122102,0.639584,0.003940815337704031
14,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.10019227699906724,0.05435732955455436,0.6399654,0.003940815337704031
14,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.10054941985621008,0.054580446169621426,0.6395545,0.0038205446343278974
15,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.11647156861266955,0.06406589244388494,0.6904649,0.004255006276889956
15,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.11647156861266955,0.06406589244388494,0.6901783,0.004255006276889956
15,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.11647156861266955,0.06406589244388494,0.6902138,0.003915332363846478
15,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.11617070332728416,0.06393084691429715,0.6907249,0.004392411008889
