num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore
10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.11516540732828988,0.06297192091719847,0.65257907,0.006473979462856767
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.11516540732828988,0.06297192091719847,0.65257907,0.00624670673558404
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.11516540732828988,0.06297192091719847,0.65257907,0.00624670673558404
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.1154595249753487,0.06317122598861721,0.6528427,0.006173123835914184
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.11856995764801023,0.06536817418415015,0.6679872,0.007762767420069351
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.11968351076156335,0.06583171210084063,0.6689431,0.007762767420069351
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.11968351076156335,0.06583171210084063,0.6690083,0.007762767420069351
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.11860414568219828,0.06523244586590857,0.6682562,0.007459737117039048
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.10621976095500099,0.0579105213048667,0.6449792,0.005192494736406345
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.10621976095500099,0.0579105213048667,0.6449792,0.005192494736406345
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.10621976095500099,0.05791607480357088,0.64503634,0.005478209022120633
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.1051833660234841,0.05732239875663859,0.6441586,0.005682290654773693
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.09231349361885748,0.0495535946775672,0.6361893,0.0017617975584975464
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.09231349361885748,0.0495535946775672,0.6363108,0.0017617975584975464
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.09291955422491809,0.04993290502239479,0.636655,0.0017617975584975464
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.0924533537587176,0.0497083867962513,0.6354056,0.0017617975584975464
14,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.05659027906198954,0.02983611441483834,0.5556138,0.0015963317180355719
14,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.05634027906198954,0.029699409014975045,0.5558421,0.0016148937147569158
14,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.05634027906198954,0.029699409014975045,0.5557618,0.0015963317180355719
14,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.05634027906198954,0.029706397135170714,0.5554739,0.0016140834599252447
15,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.0661721171028481,0.03526782245115311,0.5495441,0.002073766498445839
15,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.0661721171028481,0.03526782245115311,0.5492979,0.002073766498445839
15,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.0661721171028481,0.03526782245115311,0.5490913,0.002073766498445839
15,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.06566118462474167,0.034982144833855235,0.5478437,0.001597305919886565
16,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.07375038996377999,0.03938282554134656,0.59904784,0.003067083892649245
16,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.07375038996377999,0.03938282554134656,0.59904784,0.003360855925551712
16,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.07375038996377999,0.03938282554134656,0.5995379,0.003067083892649245
16,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.07392816774155776,0.0394753028059305,0.59876186,0.002851698147372195
17,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.07595034441901442,0.0405215669113417,0.6248404,0.002719430717561633
17,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.07617761714628715,0.040655826170600956,0.62537515,0.002719430717561633
17,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.07617761714628715,0.040655826170600956,0.6255893,0.003107629475325608
17,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.07710115656772787,0.04120638886223193,0.6263537,0.002412258670539113
18,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.06401155670801022,0.03369397808760946,0.6338636,0.0024600188261436474
18,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.06424965194610545,0.03381739859892301,0.6338613,0.0024600188261436474
18,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.06401155670801022,0.0336897764069372,0.6340609,0.002455187908269251
18,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.06454376959316427,0.03398569188037985,0.6326619,0.0026863227864629526
19,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.04724816072465988,0.024884514777832826,0.5555121,0.0025143062354809425
