num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore
10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.018583467493824,0.019242840032648294,0.5202637,nan
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.019527146933499117,0.02025266977521553,0.52225584,nan
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.019770286112303092,0.020478259620712577,0.524458,nan
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.020770723803118316,0.021600557259302443,0.51365745,nan
10,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.020764975282924984,0.021609047295644584,0.49470738,nan
10,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.024392734758329374,0.022239453192193212,0.5179546,nan
10,[1. 1. 1. ... 1. 1. 1.],0.026239732390147444,0.026272618907725608,0.5173293,nan
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.01665004770891263,0.017600849154547193,nan,nan
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.017441515175069266,0.018496244874304825,nan,nan
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.017702705178756377,0.018758992192262226,nan,nan
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.018376499281573068,0.019408003005875318,nan,nan
11,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.0182117987537059,0.018529891410979955,nan,nan
11,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.02339188064960616,0.02279181570085651,0.47749835,nan
11,[1. 1. 1. ... 1. 1. 1.],0.020639333997783223,0.022731141986516764,0.47728175,nan
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.01792066455132414,0.0186872691876006,0.50372165,nan
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.01865237015026162,0.01948615896777828,0.50326353,nan
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.01747242680293458,0.018335995686779415,0.51150084,nan
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.019242500745927493,0.02021005742004093,0.49416637,nan
12,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.02157993602305748,0.021431686532419655,nan,nan
12,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.027045525560796504,0.025708529146616435,0.5198745,nan
12,[1. 1. 1. ... 1. 1. 1.],0.02462171387713701,0.024314911681687437,0.5296448,nan
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.015782284734687953,0.016649448987888407,0.49409267,nan
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.016772474268741996,0.01777845569074188,0.49876603,nan
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.01672636307487896,0.017704453658762113,0.4931522,nan
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.0176459847372477,0.018797344831225336,0.49387673,nan
13,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.01702217530245062,0.0186304469964601,0.4919837,nan
13,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.020317665392299223,0.021453983450202233,0.46879944,nan
13,[1. 1. 1. ... 1. 1. 1.],0.021901327734379437,0.02161651554931463,0.46520153,nan
14,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.031240539306402793,0.025095244008335866,0.51230246,nan
14,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.03169112636734994,0.025868620859853263,0.5100528,nan
14,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.031795563320175364,0.02632695296685599,0.508561,nan
14,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.034726498292428916,0.027745750906192256,0.50270945,nan
14,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.03650849538476266,0.027227865711831348,0.5034157,nan
14,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.028085308211083668,0.021563074557800405,0.50350344,nan
14,[1. 1. 1. ... 1. 1. 1.],0.03626790345491145,0.029463228758881042,0.5902047,nan
15,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.021869124831276326,0.01785930811140057,0.49145642,nan
15,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.023015497683821537,0.018739494406593102,0.49030504,nan
15,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.022746006074182454,0.018972627163399824,0.48774946,nan
15,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.024062989291128493,0.019148957845132177,0.4949776,nan
15,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.024162507661608504,0.020470929154830415,0.48290738,nan
15,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.03824417069110613,0.027254567192347694,0.5164265,nan
15,[1. 1. 1. ... 1. 1. 1.],0.027692759638326087,0.023041691027382526,0.5063557,nan
16,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.01987734545100568,0.016460198843948205,0.495737,nan
16,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.01992409024714582,0.017089909848309697,0.49647495,nan
16,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02007851222485119,0.017453232911188804,0.49541065,nan
16,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.022187958692430433,0.018873727721121898,0.49413455,nan
16,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.022776606957678656,0.017692689315048672,0.47766018,nan
16,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.018015294541407708,0.01800660112913774,0.569795,nan
16,[1. 1. 1. ... 1. 1. 1.],0.024014749048574955,0.02223112641007414,0.5357889,nan
17,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.01920086661605235,0.01445754110807751,0.49857217,nan
17,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02021928387909102,0.014953150293672208,0.49889493,nan
17,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.020268452001816914,0.015129927809116595,0.49598354,nan
17,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.022344176755941466,0.01603348586417409,0.50082934,nan
17,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.022007308746078983,0.016181791491022925,0.48422706,nan
17,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.018688726761724367,0.016594931127950418,0.49044484,nan
17,[1. 1. 1. ... 1. 1. 1.],0.028305237985357973,0.019853913834107083,0.4776241,nan
18,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.014469841712989297,0.014867939427573721,0.5253108,nan
18,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.014548394375736599,0.015263043057872435,0.48363867,nan
18,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.015818116511376303,0.01612312622748319,0.5315654,nan
18,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.0148267649620459,0.015390248409655723,0.48153022,nan
18,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.015310216540848565,0.015160062410943058,0.48101047,nan
18,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.024922162862804336,0.019304605007797196,0.45921832,nan
18,[1. 1. 1. ... 1. 1. 1.],0.027354408300687364,0.020299096427129425,0.4598581,nan
19,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.02020468464354969,0.016118702593421793,0.53231704,nan
19,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.020464667582399145,0.01655258044648485,0.5418441,nan
19,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02049047622183631,0.016742997950656816,0.5399939,nan
19,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02245767755559126,0.018288980855326768,0.5436266,nan
19,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.0217500115781029,0.019388271059448802,0.5102542,nan
19,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.020193588979460192,0.017373552299773446,0.47921532,nan
19,[1. 1. 1. ... 1. 1. 1.],0.02493052034821663,0.01917119511680666,0.5111158,nan
20,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.017785689878447804,0.01566340819540786,0.5062547,nan
20,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.0183361148360625,0.016134285503120203,0.5029372,nan
20,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.018668893790670507,0.016189553948886364,0.50119257,nan
20,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02043060970546018,0.017557583596242456,0.4824559,nan
20,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.020742311461317168,0.01784333423209915,0.46510142,nan
20,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.015990991522384562,0.017641387095672117,0.4889425,nan
20,[1. 1. 1. ... 1. 1. 1.],0.02324244224740838,0.01996463980678061,0.47470734,nan
21,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.016424226132214188,0.01378315804031598,0.49264184,nan
22,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.015599702083767788,0.015379547948944243,0.5141793,nan
22,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.016332610100480205,0.01586645814293543,0.5105292,nan
22,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.01682052255462845,0.01632411717002284,0.510161,nan
22,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.01595876161114827,0.015724026922827098,0.5070366,nan
22,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.016845559261759954,0.016882594738820148,0.5002286,nan
22,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.018335481753513013,0.017802363266328308,0.4966834,nan
22,[1. 1. 1. ... 1. 1. 1.],0.022228359527605622,0.0209713877898198,0.46952906,nan
23,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.020142513121599183,0.01640928448309978,0.53211886,nan
23,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.01889955694567375,0.01659455528753816,0.53048915,nan
23,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.017940696189373787,0.0165494591279035,0.5307999,nan
23,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.01786149910365456,0.01750434190275342,0.5258932,nan
23,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.01934750474376207,0.018160252185592054,0.4943966,nan
23,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.01417923719382893,0.014664206452489989,0.4743373,nan
23,[1. 1. 1. ... 1. 1. 1.],0.024826551808406646,0.0194681166719316,0.51735985,nan
24,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.015230472959623383,0.013596671021279299,0.49571565,nan
24,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.016135853933659856,0.014164389002110882,0.4981639,nan
24,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.01616071790416373,0.014654138500500574,0.5001826,nan
24,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.01684820830952747,0.014942193726053057,0.4773467,nan
24,[0.1 0.1 0.1 ... 0.1 0.1 0.1],0.019693096732449,0.013724784927510067,0.46969932,nan
24,[0.5 0.5 0.5 ... 0.5 0.5 0.5],0.026403871206942875,0.018871862699482597,0.5206766,nan
24,[1. 1. 1. ... 1. 1. 1.],0.019565318421812097,0.015531297701468,0.48860213,nan
