num_topics, beta, max_bleu, max_jaccard, max_cos, max_fscore

10,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.03306835246117656,0.02848553322762366,0.73026574,nan
10,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.033791299164447654,0.02902447539409447,0.7295174,nan
10,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.03422824601495706,0.029339776346433012,0.7287894,nan
10,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.03558479588506998,0.030412619658007935,0.72944945,nan
11,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.027844677038202603,0.02442488437866855,0.7362232,nan
11,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02853810399843433,0.02500845629658022,0.73557556,nan
11,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02923523770782027,0.025627647831195706,0.73636603,nan
11,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.030423330264989164,0.02649996667114585,0.73609835,nan
12,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.02643564224040437,0.023645934162048663,0.71426135,nan
12,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.026949459846510305,0.02408215321506852,0.71416515,nan
12,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02729918753477903,0.024362866906625882,0.714543,nan
12,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.028801702524758242,0.025558146824263394,0.71452147,nan
13,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.021177070964937563,0.019731587503484548,0.68826956,nan
13,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.021753599848493767,0.02018391203366525,0.68808055,nan
13,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02226054956339309,0.020630288740819805,0.69054735,nan
13,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02310076658498691,0.021335378580964872,0.6910862,nan
14,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.025209425895620877,0.022751123438171268,0.677697,nan
14,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02608646936514273,0.02348749285525533,0.6759179,nan
14,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02648830745836865,0.02379567154534333,0.6762551,nan
14,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.027404486782028243,0.02451213865726184,0.67612535,nan
15,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.025149286900545516,0.023340851820496597,0.7093689,nan
15,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02592503082478069,0.02403873064797108,0.70677906,nan
15,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.026435675760247156,0.02447137624740935,0.70645446,nan
15,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.027949454267410894,0.025788682278797496,0.70673436,nan
16,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.027834642687461116,0.02459619110911759,0.7307082,nan
16,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02862168665035114,0.025105849865970534,0.7315224,nan
16,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02930304579220175,0.02559240542782408,0.7317999,nan
16,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.03038744801073994,0.02670722351512968,0.7323148,nan
17,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.02151579906953619,0.019495470410982395,0.7011162,nan
17,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.022192798221384567,0.020073401388878066,0.6997635,nan
17,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.022700264342403766,0.020454533881735872,0.70039076,nan
17,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02388320737374324,0.02140162094086675,0.70170355,nan
18,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.021400442706144128,0.019707110391841965,0.7080131,nan
18,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.022406693685365024,0.020434404260227322,0.7067911,nan
18,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.022594906550672388,0.02080896929187821,0.70685613,nan
18,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02415983926180673,0.022207856898463062,0.7071959,nan
19,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.022329014038717853,0.01930292365672544,0.71722984,nan
20,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.02151752108316727,0.01954865217896403,0.73495024,nan
20,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.022310505207855647,0.020222502151076203,0.73263234,nan
20,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.0227130623944876,0.020602145244283943,0.7336687,nan
20,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.024002911352900457,0.021719122877237585,0.73532504,nan
21,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.020667971396013146,0.01883005031396455,0.7344704,nan
21,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.021334609351409527,0.01941347725755094,0.7332371,nan
21,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.021822698091682774,0.019853286763912882,0.73231447,nan
21,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.024473332566146023,0.02179823845607368,0.7376552,nan
22,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.023538062770541702,0.021714819210253956,0.7325454,nan
22,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02428079807115411,0.02235482786176046,0.73191684,nan
22,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.024844591995765563,0.02283627925618459,0.73322386,nan
22,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.025597748533960997,0.02379860150362306,0.73251724,nan
23,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.01911525887299764,0.016835072978563,0.72037995,nan
23,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.01974439354572931,0.017343165567565846,0.7196619,nan
23,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.020102474536256954,0.017658555471022557,0.72035825,nan
23,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.021301617851971714,0.018565767858507297,0.71992,nan
24,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.02059860226094813,0.018395148976851638,0.7183138,nan
24,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02136091488141499,0.018993800526524034,0.71959853,nan
24,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.021879512815947424,0.01930263656477298,0.7179347,nan
24,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02296166253718628,0.02015630666760215,0.7197517,nan
25,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.022154576375997728,0.02028876578594139,0.7137558,nan
25,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.022983054457319883,0.02099239306203162,0.71335584,nan
25,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.02335220152478988,0.02132226723754566,0.71472037,nan
25,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.02467871085558835,0.02235361102006529,0.71490175,nan
26,[0.001 0.001 0.001 ... 0.001 0.001 0.001],0.019230866155771163,0.016475347490186906,0.7189424,nan
26,[0.005 0.005 0.005 ... 0.005 0.005 0.005],0.02000775028601625,0.01706238349365001,0.7195545,nan
26,[0.01 0.01 0.01 ... 0.01 0.01 0.01],0.020383685931858585,0.017350075470033543,0.7200781,nan
26,[0.05 0.05 0.05 ... 0.05 0.05 0.05],0.021515128089126825,0.018020723629784675,0.7182671,nan
