Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
12,0.47,0.556266665,-1.576219724,0.260172043,0.070704217
16,0.8,0.556259895,-1.765273989,0.011724719,0.066640447
19,0.26,0.556248869,-1.656011812,0.158069711,0.069518718
12,0.6,0.556245993,-1.60216959,0.261750522,0.073391333
9,0.74,0.556245097,-1.647723398,0.015325369,0.060451743
12,0.39,0.556243549,-1.590820562,0.224964776,0.068866453
12,0.29,0.556221898,-1.55157013,0.194423347,0.066595762
12,0.31,0.556221898,-1.552957281,0.194423347,0.066595762
12,0.3,0.556221898,-1.553176219,0.194423347,0.066595762
30,0.64,0.556218525,-3.383293789,-0.989720801,0.041987624
20,0.69,0.556210706,-2.573940037,-0.303714775,0.054934496
16,0.82,0.556193076,-1.703333715,0.040087252,0.067788593
31,0.14,0.556171127,-2.033199207,-0.305535803,0.050852884
20,0.68,0.556157844,-2.534543628,-0.302938149,0.055548078
28,0.41,0.556146978,-3.146174951,-0.638051438,0.048591567
21,0.15,0.556141789,-1.940842195,-0.265773103,0.056555111
38,0.46,0.556113594,-3.633923144,-1.202006139,0.026472386
9,0.71,0.556108779,-1.594811624,0.063646913,0.060137354
20,0.76,0.556101788,-2.676100113,-0.328672103,0.056047474
9,0.58,0.556094092,-1.572078817,0.109446763,0.061523867
9,0.59,0.556094092,-1.573525291,0.109446763,0.061523867
9,0.6,0.556094092,-1.573753001,0.109446763,0.061523867
9,0.56,0.556094092,-1.578535907,0.109446763,0.061523867
9,0.55,0.556094092,-1.581668217,0.109446763,0.061523867
9,0.52,0.556094092,-1.581766806,0.109446763,0.061523867
9,0.53,0.556094092,-1.584286933,0.109446763,0.061523867
9,0.54,0.556094092,-1.585200174,0.109446763,0.061523867
9,0.5,0.556094092,-1.59199395,0.109446763,0.061523867
9,0.49,0.556094092,-1.592524644,0.109446763,0.061523867
9,0.51,0.556094092,-1.592763362,0.109446763,0.061523867
9,0.48,0.556094092,-1.594126843,0.109446763,0.061523867
9,0.47,0.556094092,-1.59420301,0.109446763,0.061523867
37,0.18,0.556092989,-2.58645287,-0.648580156,0.042605199
18,0.23,0.55608989,-1.781786825,0.004887479,0.058027235
18,0.47,0.556048301,-2.135812167,-0.218748051,0.05345079
13,0.99,0.556048101,-1.715154281,0.194258844,0.074402186
40,0.7,0.556047143,-4.008842322,-1.329464302,0.033207036
17,0.84,0.556039032,-1.943985291,0.036013084,0.070780988
35,0.35,0.55601934,-3.051921401,-0.829567905,0.041073191
12,0.46,0.556007203,-1.577518707,0.263862339,0.070981316
24,0.85,0.555994004,-3.755591649,-1.265678943,0.028358989
24,0.16,0.555961957,-1.87913963,-0.05225712,0.063457704
35,0.38,0.555950702,-3.038147538,-0.873586967,0.03969581
18,0.61,0.5559295,-2.319486617,-0.244596126,0.054818148
31,0.53,0.555888559,-3.219662642,-0.756129314,0.048667827
18,0.63,0.555864378,-2.377659715,-0.331914308,0.050163958
40,0.2,0.555862601,-2.626688369,-0.693603606,0.041636891
30,0.59,0.555860367,-3.260710119,-0.834745412,0.046608761
40,0.003,0.55585756,-1.822324041,-0.090383872,0.057570836
13,0.89,0.555850022,-1.73086532,0.206982408,0.075387298
13,0.87,0.555850022,-1.731730922,0.206982408,0.075387298
13,0.86,0.555850022,-1.73340606,0.206982408,0.075387298
13,0.88,0.555850022,-1.733843015,0.206982408,0.075387298
40,0.62,0.555847426,-4.071728611,-1.446610211,0.022948577
37,0.1,0.55581895,-2.072882218,-0.415807018,0.045875994
38,0.34,0.555817978,-2.914714531,-0.626907766,0.047454098
13,0.64,0.555815099,-1.633546541,0.243179796,0.072728715
13,0.63,0.555815099,-1.633576693,0.243179796,0.072728715
13,0.66,0.555815099,-1.63379748,0.243179796,0.072728715
13,0.62,0.555815099,-1.635983152,0.243179796,0.072728715
19,0.41,0.555810006,-2.420719539,-0.328730863,0.046975366
24,0.008,0.555802955,-1.592080581,0.21678737,0.065951181
37,0.17,0.555798545,-2.624848039,-0.659845939,0.04107132
14,0.94,0.55577302,-1.81414197,0.139461483,0.07129988
23,0.003,0.555769149,-1.571161896,0.19878414,0.0685738
36,0.35,0.555747291,-3.28272351,-0.986622722,0.032102413
13,0.6,0.55574388,-1.637294045,0.241072563,0.072534156
28,0.37,0.555735452,-3.073845537,-0.630159406,0.046237933
38,0.3,0.555688629,-2.820977969,-0.648157544,0.04457471
20,0.86,0.555687275,-2.655771444,-0.346447267,0.056342535
12,0.84,0.555681638,-1.777109576,0.197552117,0.074147555
37,0.34,0.555659187,-3.026665113,-0.93571083,0.033316194
28,0.27,0.555656114,-2.857632604,-0.59764158,0.047009743
14,0.45,0.55562631,-1.614461667,0.247488116,0.072962933
12,0.85,0.555605225,-1.777205025,0.196132817,0.073923165
12,0.83,0.555605225,-1.780488875,0.196132817,0.073923165
12,0.82,0.555605225,-1.781139822,0.196132817,0.073923165
9,0.75,0.555593435,-1.647114585,0.014133887,0.060230047
9,0.76,0.555593435,-1.647811334,0.014133887,0.060230047
36,0.19,0.555567475,-2.705758456,-0.571492755,0.044071852
20,0.7,0.555549624,-2.551963854,-0.301811536,0.055126039
34,0.002,0.555548782,-1.686033445,0.080290442,0.065518092
14,0.95,0.5555415,-1.800914315,0.13874809,0.071226358
40,0.26,0.555536724,-3.083829287,-1.006139412,0.029759282
29,0.36,0.555535123,-2.874742989,-0.571586753,0.045016919
13,0.59,0.555532584,-1.630509167,0.240876741,0.072515843
13,0.61,0.555532584,-1.631051409,0.240876741,0.072515843
13,0.58,0.555532584,-1.631484066,0.240876741,0.072515843
40,0.25,0.555515924,-3.039634322,-1.011486303,0.028980472
33,0.2,0.555505711,-2.328413767,-0.443567744,0.053243262
40,0.001,0.555502202,-1.799356818,-0.038420836,0.059231409
40,0.001,0.555502202,-1.799356818,-0.038420836,0.059231409
14,0.4,0.555501094,-1.695555969,0.168696197,0.070287181
31,0.62,0.555483273,-3.417171754,-0.827574676,0.048683158
13,0.14,0.555474167,-1.577059719,0.307518429,0.073032161
32,0.84,0.555459518,-4.062599418,-1.363074381,0.029598672
30,0.57,0.555440487,-3.452729247,-0.96412564,0.03918944
18,0.22,0.555437898,-1.762570745,0.024453681,0.057662238
43,0.37,0.555436868,-3.234097845,-0.952124069,0.035200075
40,0.81,0.555415863,-4.300575335,-1.596175511,0.023787498
23,0.52,0.555412034,-2.462684071,-0.18174503,0.061406123
22,0.28,0.555402452,-2.443759126,-0.538225987,0.046114652
13,0.15,0.555399443,-1.572653253,0.283235652,0.072003643
18,0.68,0.555370264,-2.463721612,-0.36349028,0.050974418
38,0.27,0.55534641,-2.791228558,-0.715035553,0.041944422
28,0.4,0.555337494,-3.113175586,-0.650946872,0.047680971
28,0.29,0.555317009,-2.97267031,-0.698980677,0.041037449
16,0.6,0.55530956,-1.706702918,0.133261841,0.068764607
20,0.92,0.555296849,-2.840926063,-0.520636693,0.046835528
5,0.36,0.555296614,-1.662367932,-0.254674848,0.039231737
5,0.37,0.555296614,-1.664470274,-0.254674848,0.039231737
35,0.01,0.55528197,-1.778588969,-0.002479464,0.062546368
23,0.008,0.555228964,-1.573219943,0.190096354,0.067676813
14,0.9,0.555208131,-1.796230729,0.136786731,0.071146308
33,0.49,0.555206672,-3.1257718,-0.937629519,0.035888447
9,0.4,0.555192298,-1.625606492,0.095794761,0.060337656
16,0.99,0.555190937,-1.794843116,-0.077464204,0.067228631
33,0.18,0.555187019,-2.16845925,-0.270107334,0.061822829
36,0.34,0.555186532,-3.17867009,-0.899405555,0.034922979
23,0.007,0.555181795,-1.602170235,0.17030938,0.067506795
18,0.46,0.555164511,-2.135239092,-0.215348381,0.053523436
40,0.002,0.555124709,-1.818581666,-0.068329933,0.057619912
24,0.009,0.555109265,-1.589364492,0.214556083,0.065677376
30,0.001,0.55509848,-1.697287161,0.113601495,0.064825454
30,0.001,0.55509848,-1.697287161,0.113601495,0.064825454
13,0.67,0.555084271,-1.634356636,0.241720802,0.072516185
13,0.42,0.555073387,-1.559657467,0.261653584,0.070281142
29,0.35,0.555065911,-2.871034485,-0.562229387,0.045114987
35,0.004,0.555065836,-1.725171725,0.073550969,0.064236494
35,0.37,0.555062155,-3.095441746,-0.866346255,0.038774279
38,0.26,0.555061949,-2.810142778,-0.721212672,0.040498596
20,0.81,0.555049657,-2.559963881,-0.248747625,0.05932718
16,1,0.55503315,-1.776846206,-0.071117593,0.067018632
13,0.69,0.555025759,-1.631704329,0.234203539,0.073154889
9,0.67,0.555006705,-1.604475336,0.063930767,0.060152784
9,0.69,0.555006705,-1.60572499,0.063930767,0.060152784
9,0.7,0.555006705,-1.60572499,0.063930767,0.060152784
9,0.66,0.555006705,-1.606605321,0.063930767,0.060152784
9,0.65,0.555006705,-1.607278563,0.063930767,0.060152784
20,0.64,0.555003729,-2.448190231,-0.222547514,0.060276844
19,0.85,0.554987294,-2.672770597,-0.326567652,0.058587633
23,0.36,0.554965871,-2.400527098,-0.175973683,0.056957665
37,0.38,0.554965463,-3.024904432,-0.912332643,0.035426886
38,0.47,0.55495953,-3.53772294,-1.148521443,0.028877433
12,0.58,0.554955735,-1.596479531,0.257032075,0.072684024
19,0.94,0.554951982,-2.746245028,-0.426046795,0.055973735
24,0.87,0.554941394,-3.669765155,-1.314865875,0.026545424
16,0.59,0.554885421,-1.69342255,0.134781129,0.068740269
40,0.77,0.55487053,-4.314346504,-1.562331898,0.02455561
18,0.48,0.554853184,-2.130037622,-0.19306647,0.05474158
30,0.72,0.554852489,-3.466054652,-1.06503449,0.040296668
19,0.32,0.554845967,-2.218208287,-0.309319621,0.046752534
23,0.009,0.554825597,-1.562168245,0.199446795,0.068118643
13,0.21,0.554812077,-1.563846143,0.264484916,0.068807315
30,0.65,0.554810533,-3.376793617,-0.980008041,0.042444428
24,0.24,0.554791559,-1.969575781,-0.203122758,0.060346418
16,0.98,0.554784829,-1.809941162,-0.094586206,0.066383289
20,0.72,0.554778283,-2.545945027,-0.290162205,0.055135783
23,0.56,0.554751034,-2.651688141,-0.37984802,0.054975846
5,0.79,0.554738767,-1.653421674,-0.211547326,0.040175437
5,0.72,0.554738767,-1.65459738,-0.211547326,0.040175437
5,0.73,0.554738767,-1.65482256,-0.211547326,0.040175437
5,0.74,0.554738767,-1.655011355,-0.211547326,0.040175437
5,0.8,0.554738767,-1.655379788,-0.211547326,0.040175437
5,0.81,0.554738767,-1.655503833,-0.211547326,0.040175437
5,0.82,0.554738767,-1.657059001,-0.211547326,0.040175437
5,0.75,0.554738767,-1.658512108,-0.211547326,0.040175437
17,0.89,0.554732296,-2.006092881,0.00271215,0.070938506
16,0.85,0.554728047,-1.788239557,-0.053152567,0.065126454
13,0.43,0.554726968,-1.582508062,0.256782746,0.070550551
22,0.32,0.554721166,-2.56995986,-0.605759416,0.042836771
29,0.39,0.554717667,-2.985916504,-0.647534705,0.044443702
23,0.006,0.554716187,-1.573669622,0.183622967,0.06747287
40,0.004,0.554709334,-1.837347478,-0.09580314,0.057246708
40,0.72,0.554707959,-4.160026376,-1.409898095,0.030007354
20,0.83,0.554695598,-2.597865336,-0.316960191,0.056966449
13,0.75,0.554693548,-1.732372424,0.205860812,0.074918133
13,0.74,0.554693548,-1.737640592,0.205860812,0.074918133
20,0.94,0.554685482,-2.985320179,-0.652177023,0.042014863
24,0.25,0.554676539,-1.926052163,-0.216664287,0.059002758
40,0.005,0.554674158,-1.837576931,-0.089521552,0.057686534
40,0.005,0.554674158,-1.837576931,-0.089521552,0.057686534
13,0.84,0.554672308,-1.741115199,0.2050068,0.07512285
13,0.83,0.554672308,-1.744090863,0.2050068,0.07512285
16,0.71,0.554661042,-1.704198643,0.035093885,0.066122279
35,0.39,0.554655123,-3.116433446,-0.897793606,0.038604743
43,0.31,0.554635873,-3.202604408,-0.829355438,0.038609439
14,0.42,0.55460155,-1.666282927,0.208617609,0.071898686
28,0.34,0.554586944,-3.128619994,-0.752982981,0.040320945
27,0.16,0.554578171,-1.93063314,-0.339471308,0.052852594
13,0.45,0.554575192,-1.593629118,0.235203656,0.070331988
13,0.48,0.554575192,-1.594816884,0.235203656,0.070331988
13,0.47,0.554575192,-1.594938229,0.235203656,0.070331988
13,0.44,0.554575192,-1.597134856,0.235203656,0.070331988
5,0.67,0.554568058,-1.653951446,-0.211317871,0.040102354
5,0.66,0.554568058,-1.654152502,-0.211317871,0.040102354
5,0.68,0.554568058,-1.654672111,-0.211317871,0.040102354
13,0.41,0.554545061,-1.56572394,0.259736266,0.070090681
38,0.29,0.554522446,-2.793050233,-0.679044989,0.042050647
16,0.73,0.554507959,-1.731599123,0.039892441,0.066677552
23,0.004,0.554498055,-1.560035921,0.197114921,0.068331354
13,0.35,0.554496835,-1.563673112,0.26067702,0.069882512
34,0.001,0.55449363,-1.665307549,0.103821909,0.066217914
20,0.67,0.554484455,-2.570982581,-0.353927226,0.053373089
30,0.8,0.554479403,-3.719397998,-1.191321362,0.038523555
35,0.42,0.554473162,-3.218285377,-0.96308037,0.037348256
43,0.39,0.554471919,-3.346790565,-1.046218454,0.031766955
28,0.38,0.554457068,-3.086731332,-0.618597909,0.047961366
30,0.004,0.554454968,-1.715395197,0.098602201,0.063918685
19,0.74,0.554431392,-2.636502764,-0.342434952,0.055905974
23,0.54,0.554430546,-2.485344206,-0.272591413,0.057378438
29,0.001,0.554428238,-1.667856633,0.162051095,0.065578347
23,0.005,0.554413206,-1.595513885,0.174647125,0.067573114
13,0.78,0.554393534,-1.73226312,0.206381153,0.074947795
13,0.77,0.554393534,-1.735038295,0.206381153,0.074947795
43,0.38,0.554388761,-3.326362655,-1.005829656,0.033368614
43,0.35,0.554364864,-3.286253564,-0.921379883,0.036444989
23,0.53,0.5543627,-2.493053194,-0.251012274,0.058452236
19,0.86,0.554353844,-2.646565909,-0.326143297,0.058727703
30,0.3,0.554342552,-3.078143193,-0.808331745,0.034851146
28,0.47,0.554342265,-3.371491245,-0.787669968,0.041551116
12,0.59,0.554340579,-1.590364091,0.253623179,0.072271578
17,0.93,0.554326352,-2.148994763,-0.095860147,0.068568045
5,0.87,0.554311886,-1.661572389,-0.207900208,0.04068648
5,0.91,0.554311886,-1.661863714,-0.207900208,0.04068648
5,0.92,0.554311886,-1.661863714,-0.207900208,0.04068648
5,0.94,0.554311886,-1.661863714,-0.207900208,0.04068648
5,0.95,0.554311886,-1.661863714,-0.207900208,0.04068648
5,0.96,0.554311886,-1.661863714,-0.207900208,0.04068648
5,0.93,0.554311886,-1.662339943,-0.207900208,0.04068648
5,0.88,0.554311886,-1.662365923,-0.207900208,0.04068648
5,0.89,0.554311886,-1.662365923,-0.207900208,0.04068648
5,0.9,0.554311886,-1.663311212,-0.207900208,0.04068648
18,0.58,0.55431159,-2.291019227,-0.211132936,0.055520458
18,0.6,0.554291795,-2.3226378,-0.255305679,0.053934084
23,0.43,0.554248752,-2.384280553,-0.148048785,0.060244268
40,0.73,0.554247177,-4.267622675,-1.474544062,0.027372685
22,0.34,0.55422695,-2.448961325,-0.398359433,0.053550237
16,0.96,0.554226181,-1.814131506,-0.075762947,0.066655729
23,0.4,0.554201065,-2.372896179,-0.172562764,0.059734415
30,0.6,0.554170703,-3.305204638,-0.895902637,0.04444278
36,0.18,0.554168261,-2.558518391,-0.516280416,0.046640006
23,0.38,0.554099764,-2.458369578,-0.207325308,0.057262341
13,0.76,0.554088708,-1.728906642,0.203399647,0.07460647
12,0.94,0.554085616,-1.797605966,0.177265209,0.07269492
13,0.82,0.55408131,-1.745492344,0.206283728,0.074866348
13,0.8,0.55408131,-1.749522892,0.206283728,0.074866348
19,0.87,0.554069051,-2.641016042,-0.320974453,0.058730845
40,0.68,0.554034226,-3.930854088,-1.220784742,0.038224345
12,0.98,0.554028714,-1.823904017,0.143660818,0.071884741
30,0.51,0.554009205,-3.413605489,-0.946991832,0.03757266
28,0.16,0.553987654,-2.119816869,-0.311288954,0.051962383
18,0.45,0.553986321,-2.181204678,-0.216830411,0.053338175
40,0.23,0.553984844,-2.960480133,-0.937109965,0.032421379
29,0.42,0.553954443,-2.830708818,-0.57659008,0.048086902
30,0.66,0.553951597,-3.470108251,-1.071348647,0.038794847
16,0.97,0.553948889,-1.822785697,-0.101334154,0.066013562
31,0.11,0.553946207,-1.99969062,-0.302267612,0.049452432
19,0.89,0.553941546,-2.684300797,-0.400685875,0.055976975
19,0.83,0.553920128,-2.728985245,-0.361206617,0.057234377
22,0.29,0.553915536,-2.471069085,-0.56401009,0.046315821
18,0.59,0.553914512,-2.304106784,-0.20893092,0.056216095
38,0.28,0.553893438,-2.84622375,-0.722866108,0.041573413
13,0.4,0.55388129,-1.556132311,0.256616893,0.069879459
35,0.65,0.553875979,-3.824592805,-1.363728552,0.028116356
13,0.85,0.553874075,-1.745519072,0.202502683,0.074838334
18,0.62,0.553863195,-2.346297625,-0.290803608,0.052921148
13,0.39,0.553833064,-1.551774785,0.257557648,0.06967129
13,0.37,0.553833064,-1.55182128,0.257557648,0.06967129
13,0.36,0.553833064,-1.555516646,0.257557648,0.06967129
29,0.008,0.553831582,-1.643475038,0.175752207,0.065625647
35,0.003,0.553822709,-1.742589955,0.059268631,0.063781171
13,0.17,0.553818569,-1.562083434,0.295068308,0.071315412
16,0.86,0.553816584,-1.794445922,-0.079869278,0.064878011
24,0.15,0.553811021,-1.86035939,-0.063806828,0.062543825
15,0.71,0.553810063,-1.90412676,0.050682376,0.069236424
23,0.55,0.553792928,-2.468242348,-0.23405654,0.059753197
18,0.67,0.553790574,-2.442258166,-0.352236703,0.050369702
40,0.22,0.553767004,-2.863706725,-0.895456226,0.033790346
38,0.35,0.55376561,-2.913208959,-0.686873807,0.045318018
23,0.47,0.553758925,-2.475039239,-0.240711616,0.057380677
27,0.001,0.553747267,-1.581213525,0.228075036,0.066980375
38,0.25,0.553723483,-2.755926711,-0.757690194,0.037624406
33,0.55,0.55371129,-3.353159147,-1.161876224,0.027079959
12,0.99,0.553695149,-1.826190701,0.139416285,0.071911771
31,0.63,0.55362291,-3.474101196,-0.87782747,0.047043282
18,0.72,0.553569123,-2.53714566,-0.338497646,0.053229266
23,0.44,0.553567615,-2.443693955,-0.213661544,0.057447707
44,0.002,0.553567463,-1.881511127,-0.148911708,0.058567444
13,0.79,0.553540339,-1.735079692,0.205064461,0.07470918
18,0.57,0.553533861,-2.282061306,-0.225437206,0.054741805
28,0.32,0.553514089,-2.99361495,-0.673521991,0.0435397
13,0.22,0.553495559,-1.553287005,0.256540302,0.067907995
12,0.96,0.553494048,-1.818629909,0.140631497,0.071444321
12,0.95,0.553494048,-1.82260379,0.140631497,0.071444321
21,0.97,0.553480767,-3.120386683,-0.598306822,0.053067444
20,0.78,0.55347073,-2.600253761,-0.289834046,0.057447215
18,0.66,0.553469931,-2.480060957,-0.373224502,0.050204518
28,0.44,0.553463644,-3.26473894,-0.706813409,0.044345221
13,0.23,0.553416825,-1.548538241,0.252180304,0.067635277
17,0.9,0.553411743,-2.140363183,-0.10622138,0.06808915
23,0.37,0.553407005,-2.373050966,-0.162625727,0.058200496
28,0.49,0.553388645,-3.360900096,-0.802483547,0.041350495
9,0.68,0.553375044,-1.61175574,0.063207071,0.05986338
20,0.99,0.553373702,-3.021930573,-0.711462393,0.040494869
28,0.48,0.5533421,-3.326460215,-0.784143935,0.041914992
20,0.91,0.553338375,-2.836487323,-0.502153795,0.047303735
13,0.38,0.553304738,-1.556231343,0.25564033,0.06948083
13,0.34,0.553304738,-1.557399042,0.25564033,0.06948083
29,0.4,0.553303561,-2.907793014,-0.613678102,0.046445797
40,0.24,0.553295596,-2.940944283,-0.979319687,0.029861051
35,0.4,0.553291478,-3.133594187,-0.920404994,0.03808837
11,0.19,0.55328588,-1.569778513,0.192637368,0.064401218
23,0.41,0.553274462,-2.534164505,-0.292732325,0.054920674
34,0.003,0.55326981,-1.665244739,0.092360844,0.06560828
22,0.3,0.553257122,-2.527649578,-0.617000252,0.043281856
13,0.81,0.553225576,-1.748579702,0.19958154,0.074574199
28,0.33,0.553217228,-3.034816641,-0.700620569,0.042234976
24,0.79,0.553214467,-3.727697883,-1.33536253,0.024151757
30,0.28,0.553195867,-3.14449604,-0.818215329,0.034666479
28,0.26,0.553191735,-2.863221181,-0.640016204,0.043713073
30,0.77,0.5531514,-3.526822169,-1.147341465,0.038801148
29,0.32,0.553147219,-2.748951911,-0.540393324,0.04592476
12,1,0.553135143,-1.83630211,0.13933727,0.071999338
10,0.11,0.55313307,-1.508143336,0.181592372,0.067119874
23,0.48,0.553127709,-2.471268689,-0.248143074,0.056954673
23,0.62,0.553117216,-2.692310295,-0.424644713,0.054608272
16,0.95,0.553108325,-1.81321219,-0.072980579,0.066605271
20,0.84,0.553100772,-2.712424939,-0.40842084,0.053041277
30,0.29,0.553081953,-3.182563107,-0.865066265,0.032893273
16,0.12,0.553075406,-1.628102038,0.26693751,0.069546421
33,0.46,0.553074296,-3.006883738,-0.900373488,0.035967157
9,0.31,0.553068783,-1.672882633,0.046378992,0.059070618
37,0.41,0.553049366,-3.142722665,-1.007734242,0.031871717
37,0.21,0.553048442,-2.853224947,-0.680061452,0.044167803
30,0.82,0.553006422,-3.736204376,-1.193086316,0.040008332
28,0.5,0.553002746,-3.317409129,-0.809973412,0.041598951
14,0.44,0.553001019,-1.628264881,0.215104738,0.070703019
15,0.4,0.552992504,-1.58333318,0.181029202,0.065206005
32,0.85,0.552987685,-4.10862803,-1.415240374,0.027706166
31,0.51,0.552971865,-3.276856616,-0.854355432,0.042809436
38,0.44,0.552971413,-3.395573774,-1.032516692,0.033242756
23,0.58,0.552971309,-2.492304838,-0.291360486,0.05810681
35,0.002,0.552956988,-1.735678821,0.048940863,0.062739321
45,0.38,0.552952781,-4.074636629,-1.421272927,0.020928114
43,0.32,0.552924432,-3.193934635,-0.828863794,0.038794112
20,0.9,0.552907942,-2.84820148,-0.525813263,0.046336168
19,0.25,0.552897596,-1.640728454,0.090116114,0.064269148
24,0.14,0.552888669,-1.818798184,0.038230664,0.065763802
16,0.57,0.552887114,-1.653257892,0.162792792,0.06892892
32,0.61,0.552874577,-3.069030367,-0.849790768,0.048818905
14,0.91,0.552866661,-1.819077806,0.143428098,0.071691774
9,0.37,0.552855403,-1.630070375,0.090847951,0.05930906
13,0.32,0.552853384,-1.565088987,0.254304159,0.069278611
24,0.12,0.552852192,-1.811534769,0.090808094,0.068467299
44,0.001,0.552839576,-1.862057729,-0.144958415,0.058421486
29,0.009,0.55283681,-1.637776123,0.173100007,0.065548444
28,0.45,0.552818635,-3.315832843,-0.754386773,0.043679241
30,0.79,0.552817423,-3.743232227,-1.229659974,0.037137275
24,0.81,0.552798796,-3.698212311,-1.284179842,0.027022289
13,0.71,0.552788419,-1.737170976,0.192319772,0.072727037
24,0.23,0.552774845,-1.958071861,-0.187926135,0.060300145
5,0.69,0.552714829,-1.629482586,-0.230658534,0.038366589
5,0.84,0.552714829,-1.630339511,-0.230658534,0.038366589
5,0.83,0.552714829,-1.630902497,-0.230658534,0.038366589
5,0.78,0.552714829,-1.631040581,-0.230658534,0.038366589
5,0.7,0.552714829,-1.631709397,-0.230658534,0.038366589
5,0.76,0.552714829,-1.631964768,-0.230658534,0.038366589
5,0.77,0.552714829,-1.63229473,-0.230658534,0.038366589
5,0.71,0.552714829,-1.633398421,-0.230658534,0.038366589
20,0.73,0.552709661,-2.503330258,-0.283918562,0.054880395
19,0.9,0.552695472,-2.74266004,-0.400740419,0.056666235
29,0.34,0.552693573,-2.765911495,-0.530268877,0.047150985
24,0.28,0.552688658,-2.541584554,-0.645540798,0.039148609
28,0.3,0.552644259,-3.007259891,-0.701595307,0.041916753
20,0.65,0.552636009,-2.488547183,-0.286924016,0.05780057
16,0.78,0.55261616,-1.778991785,-0.046628596,0.064351263
30,0.83,0.552606918,-3.788729257,-1.260493157,0.037080595
36,0.41,0.552592273,-3.298660978,-1.00992725,0.032493189
21,0.16,0.552566695,-1.983800158,-0.294651661,0.054364101
5,0.64,0.552544121,-1.630453709,-0.230429078,0.038293506
5,0.65,0.552544121,-1.630453709,-0.230429078,0.038293506
24,0.004,0.552530315,-1.614910899,0.186332897,0.064663105
24,0.006,0.552530315,-1.617192932,0.186332897,0.064663105
28,0.31,0.552514952,-2.990544812,-0.695376363,0.042052815
27,0.1,0.552509323,-2.141071971,-0.087561993,0.059220357
40,0.17,0.552506065,-2.565394553,-0.666683611,0.041651582
37,0.43,0.552502694,-3.427650949,-1.172937875,0.025282075
36,0.16,0.552499495,-2.39357423,-0.658227281,0.038527486
21,0.24,0.552498678,-2.045748715,-0.311347084,0.052483392
16,0.7,0.552491734,-1.712388782,0.072017506,0.067164676
16,0.94,0.552487238,-1.819787415,-0.075755056,0.066355652
36,0.42,0.552484604,-3.334150948,-1.098628551,0.029481509
33,0.47,0.552476034,-3.082957707,-0.957265227,0.034265377
38,0.36,0.552460367,-2.992402176,-0.756196967,0.042592956
35,0.001,0.552436451,-1.73355974,0.053859917,0.063021747
35,0.001,0.552436451,-1.73355974,0.053859917,0.063021747
23,0.42,0.552400326,-2.467656533,-0.244969211,0.056452683
20,0.8,0.552395706,-2.556446999,-0.255173423,0.058335926
13,0.33,0.552384601,-1.569879751,0.253275564,0.069139116
29,0.007,0.552373569,-1.611236884,0.173159546,0.065700021
24,0.005,0.552347138,-1.618471941,0.186747637,0.064643258
30,0.55,0.552339283,-3.322061238,-0.834855127,0.045288173
15,0.72,0.5522923,-1.904153311,0.038399467,0.068656147
23,0.68,0.552282026,-2.803281059,-0.543463698,0.051016618
16,0.72,0.55225538,-1.676390411,0.089939716,0.067976513
21,0.12,0.552248508,-1.848180044,-0.31060512,0.050314356
43,0.47,0.55224337,-3.518795338,-1.153726991,0.029414437
9,0.36,0.552241809,-1.651212566,0.093655415,0.059704407
9,0.35,0.552241809,-1.651838522,0.093655415,0.059704407
43,0.45,0.552200525,-3.484126214,-1.132762535,0.030076693
9,0.3,0.552187638,-1.658328,0.04325634,0.05868713
16,0.9,0.552181097,-1.833837678,-0.077974128,0.066194244
16,0.74,0.552162893,-1.759233289,-0.011981372,0.065445472
13,0.27,0.552151935,-1.558452472,0.253829319,0.068663057
13,0.31,0.552146206,-1.566740156,0.253226209,0.069176632
10,0.17,0.552136812,-1.521795032,0.120627427,0.061113856
13,0.2,0.552116347,-1.581512269,0.260242687,0.068519615
35,0.05,0.552092358,-1.733447293,-0.004901277,0.061917556
43,0.46,0.552087748,-3.493792161,-1.118352512,0.031470295
9,0.38,0.552074629,-1.648005564,0.094556012,0.059792391
9,0.39,0.552074629,-1.649036719,0.094556012,0.059792391
14,0.89,0.552070593,-1.792933225,0.13661764,0.071204121
29,0.12,0.552066305,-2.078516897,-0.107144189,0.059510973
35,0.63,0.552063356,-3.728583337,-1.376898036,0.027674184
19,0.93,0.552054241,-2.744291859,-0.434654467,0.055965706
30,0.26,0.552051197,-3.154134195,-0.808587477,0.035074789
45,0.47,0.55204355,-4.145845964,-1.400945783,0.025755996
44,0.52,0.552039384,-4.15581209,-1.270878575,0.029702104
25,0.11,0.552030445,-1.831435767,-0.187496292,0.053452859
29,0.005,0.552028764,-1.629611337,0.186362397,0.066042382
24,0.007,0.552021716,-1.610515018,0.188114834,0.064700647
33,0.17,0.55201934,-2.201488067,-0.365445526,0.057841988
40,0.75,0.552017552,-4.408971598,-1.617123405,0.021238539
20,0.85,0.552017236,-2.656951199,-0.370773677,0.054592236
16,0.48,0.552010701,-1.648223167,0.156905196,0.066672624
15,0.67,0.552008163,-1.837681797,0.088831017,0.06919515
30,0.56,0.551988353,-3.23376878,-0.840123966,0.045476916
28,0.43,0.551973469,-3.245851074,-0.696848466,0.045559045
28,0.51,0.551965289,-3.342149203,-0.800521766,0.041740423
13,0.68,0.551930598,-1.75021394,0.181100707,0.071798466
