Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
71,0.03,0.473862149,-2.737869,-2.574253565,-0.043376263
68,0.04,0.465033572,-2.780165943,-2.33563859,-0.043404645
76,0.005,0.458212509,-2.648644573,-2.4659484,-0.043410128
80,0.03,0.463002749,-2.554682598,-2.312160782,-0.043480251
64,0.04,0.474798573,-2.718722082,-2.443016561,-0.043535154
25,0.09,0.503614516,-3.588961927,-2.990923796,-0.043722725
76,0.03,0.457531924,-2.620913521,-2.394785543,-0.044141349
28,0.4,0.509866698,-4.742465104,-3.341102847,-0.044315911
76,0.02,0.457005957,-2.644840081,-2.414901308,-0.044325404
77,0.04,0.44962149,-2.532371829,-2.307582488,-0.04433077
85,0.001,0.467965786,-2.776095345,-2.403880008,-0.044365207
25,0.3,0.50496517,-4.572506461,-3.158113317,-0.044433836
77,0.02,0.44803984,-2.565207853,-2.360839358,-0.044441313
84,0.03,0.462992287,-2.750239898,-2.405988803,-0.044483467
84,0.04,0.462529799,-2.680397957,-2.381843759,-0.044496852
85,0.01,0.472127494,-2.864464898,-2.465568718,-0.044579417
85,0.01,0.472127494,-2.864464898,-2.465568718,-0.044579417
49,0.07,0.473753543,-2.950156127,-2.701484148,-0.044598915
23,1.5,0.501639277,-6.0262871,-3.668239938,-0.044737636
93,0.005,0.46264496,-2.702611306,-2.410446138,-0.044900742
70,0.06,0.468340295,-2.720115512,-2.509561992,-0.044978244
21,0.1,0.477186666,-3.628370641,-2.959505232,-0.045016107
80,0.01,0.464914199,-2.514480456,-2.371220408,-0.045095271
80,0.01,0.464914199,-2.514480456,-2.371220408,-0.045095271
68,0.02,0.457908345,-2.748835736,-2.385132031,-0.045171611
18,0.7,0.517459409,-4.923358181,-3.183489911,-0.045232012
28,0.3,0.513027037,-4.847949051,-3.286965346,-0.045290639
80,0.005,0.466515115,-2.532973597,-2.396069501,-0.045294809
80,0.005,0.466515115,-2.532973597,-2.396069501,-0.045294809
26,0.5,0.508573169,-5.231705955,-3.330600185,-0.045294843
81,0.02,0.463873736,-2.92362234,-2.444005263,-0.045363342
21,1.5,0.529864657,-5.351368021,-3.654060896,-0.045416021
76,0.01,0.455628704,-2.634708776,-2.447567701,-0.045432382
80,0.001,0.467807618,-2.569829394,-2.394733237,-0.045521694
22,0.7,0.507571602,-5.107268494,-3.4174843,-0.045677665
69,0.04,0.473242508,-2.875462285,-2.539286829,-0.045829431
21,0.2,0.485985878,-4.191843701,-2.859354075,-0.045851117
77,0.03,0.451417889,-2.581307563,-2.382487019,-0.045880847
37,0.4,0.508615812,-5.243899779,-3.203113218,-0.045905768
24,0.6,0.517651136,-5.203438398,-3.333777426,-0.045968745
66,0.005,0.453088592,-2.693982681,-2.504030766,-0.046136733
80,0.02,0.463257284,-2.525598924,-2.384981942,-0.046156685
71,0.01,0.463929517,-2.729649299,-2.570430186,-0.046223051
24,0.09,0.482998473,-3.761784829,-3.068576979,-0.046409573
74,0.005,0.443864919,-2.610862156,-2.431396972,-0.046442291
30,0.8,0.488724836,-5.414034744,-3.551636005,-0.046478859
80,0.04,0.463081536,-2.55516768,-2.376008034,-0.046540712
54,0.06,0.461329874,-2.854525666,-2.577481582,-0.04654436
61,0.06,0.480093869,-2.740823538,-2.588839545,-0.046552342
85,0.03,0.467390919,-2.847614749,-2.483782419,-0.046762284
71,0.005,0.463849328,-2.763118358,-2.595915939,-0.046818016
68,0.03,0.459386699,-2.761524305,-2.424917798,-0.04685393
81,0.03,0.470800586,-2.943951654,-2.491686433,-0.046893461
38,0.08,0.459654038,-3.59807992,-2.949484397,-0.046923154
19,0.8,0.521800523,-4.984029448,-3.316634764,-0.046968413
35,0.8,0.525570388,-5.046151538,-3.592774445,-0.047024987
30,0.7,0.488261461,-5.541575657,-3.531007365,-0.04712898
82,0.005,0.457045767,-2.616497539,-2.401984401,-0.047198673
69,0.05,0.460137768,-2.8829565,-2.517415366,-0.047276236
35,0.6,0.518109329,-5.138859481,-3.47990474,-0.047330279
67,0.02,0.463416715,-2.815349136,-2.57425228,-0.047397047
20,0.5,0.521019088,-4.43046575,-3.240353604,-0.047422656
20,0.5,0.521019088,-4.43046575,-3.240353604,-0.047422656
72,0.04,0.450846939,-2.686469465,-2.45642002,-0.047448731
20,0.7,0.527517936,-4.89395791,-3.356997486,-0.047457394
85,0.005,0.468030824,-2.823023707,-2.518288883,-0.04747575
85,0.005,0.468030824,-2.823023707,-2.518288883,-0.04747575
77,0.01,0.44340955,-2.562186241,-2.404927775,-0.047490025
67,0.03,0.465657876,-2.734379085,-2.570250099,-0.047543226
68,0.01,0.459413329,-2.749750587,-2.449775661,-0.047575197
71,0.06,0.478066356,-2.877609602,-2.690947338,-0.047627788
69,0.06,0.465006016,-3.019481437,-2.59457571,-0.04768651
29,0.2,0.518865229,-4.888444062,-3.160399314,-0.04770305
22,0.4,0.505690399,-4.669178561,-3.270309936,-0.047832281
25,0.4,0.499656471,-4.79797933,-3.256552274,-0.047892123
77,0.005,0.442749313,-2.550785312,-2.396562039,-0.047912198
72,0.005,0.462097575,-2.826967397,-2.512497784,-0.047975612
28,0.6,0.513789902,-5.533371052,-3.532484756,-0.048063673
73,0.005,0.450015099,-2.722670382,-2.51705724,-0.048065416
47,0.07,0.469846543,-3.027449978,-2.787502177,-0.048313844
24,0.1,0.496440122,-4.278812755,-3.209284926,-0.048324287
34,0.2,0.520469233,-5.009433823,-3.220723911,-0.048374012
65,0.07,0.482342021,-3.153850298,-2.847216421,-0.048449593
36,0.08,0.493914257,-3.514952609,-2.936779102,-0.048501557
29,0.7,0.518368829,-5.810925578,-3.552864665,-0.048509454
93,0.02,0.452815145,-2.747496998,-2.446343488,-0.048546338
86,0.005,0.443059312,-2.784343667,-2.368566758,-0.048620519
42,0.08,0.470845924,-3.348284386,-3.090420841,-0.048634854
21,0.8,0.509294043,-5.60142886,-3.414501304,-0.048697516
27,0.7,0.529308624,-5.38068319,-3.537550166,-0.048813202
63,0.07,0.488877121,-3.240868453,-2.836258632,-0.048844208
68,0.05,0.460580775,-2.822099992,-2.471793285,-0.048858427
56,0.07,0.479903987,-3.041294489,-2.755311981,-0.048872967
72,0.05,0.458915391,-2.764539626,-2.541526025,-0.048909926
80,0.06,0.477108956,-2.81956337,-2.556798941,-0.048932661
53,0.07,0.469807087,-3.348532912,-2.756655289,-0.048951868
84,0.05,0.450827411,-2.785195639,-2.452687443,-0.048974966
79,0.01,0.452783852,-2.978907772,-2.571643348,-0.048992881
33,0.1,0.491802415,-4.248662713,-3.101513763,-0.049013872
93,0.05,0.464005898,-2.726911968,-2.461869068,-0.049098755
23,1,0.498879622,-5.477561588,-3.559220868,-0.049114719
67,0.04,0.466618005,-2.724008852,-2.561991248,-0.049153113
82,0.01,0.452379889,-2.669459429,-2.466631151,-0.049240564
66,0.06,0.446401704,-2.670792833,-2.477495872,-0.049268227
22,0.3,0.51209557,-4.351124488,-3.210194173,-0.04951181
76,0.04,0.461322413,-2.617534946,-2.513097512,-0.049540041
28,0.7,0.514501312,-5.370218838,-3.618789313,-0.049615229
81,0.05,0.463808171,-2.993616935,-2.542039591,-0.049666855
79,0.005,0.454569017,-2.953773141,-2.582209765,-0.049676893
72,0.02,0.45838543,-2.785221556,-2.550729782,-0.049770263
31,0.09,0.489402268,-4.384622595,-3.22152065,-0.04983882
73,0.04,0.447355993,-2.783940157,-2.563715932,-0.04986932
86,0.04,0.44280585,-2.811833597,-2.394459007,-0.049953525
77,0.05,0.451989199,-2.690220445,-2.445900007,-0.050127419
28,0.5,0.504405134,-5.157547319,-3.50600035,-0.050169207
85,0.04,0.468067874,-2.851855813,-2.559620987,-0.050436134
74,0.03,0.432775049,-2.658212325,-2.426073275,-0.05045429
79,0.03,0.451876725,-2.973235733,-2.592263211,-0.050463647
31,0.2,0.504906237,-4.827303402,-3.227803239,-0.050558003
35,0.7,0.511311376,-5.224666278,-3.619786861,-0.05061897
32,0.4,0.523640341,-5.701831695,-3.409976915,-0.050669118
82,0.04,0.452214841,-2.628711437,-2.467607251,-0.050695103
67,0.05,0.465306084,-2.71509752,-2.573462268,-0.050803394
73,0.05,0.450955935,-2.747985499,-2.561777461,-0.050876124
84,0.06,0.447426198,-2.814885651,-2.513584399,-0.050887272
19,1,0.523071427,-5.270108022,-3.482068564,-0.050936011
93,0.03,0.450471766,-2.798486672,-2.528138674,-0.050970292
33,0.4,0.497332949,-5.38767921,-3.399274452,-0.051023485
74,0.01,0.440110223,-2.65611806,-2.513694503,-0.051151047
79,0.04,0.453771471,-2.955274248,-2.588939518,-0.051311488
86,0.02,0.44113649,-2.829229587,-2.46270521,-0.051360899
86,0.01,0.438939822,-2.807914557,-2.429083644,-0.05142675
45,0.08,0.478558759,-3.786170336,-3.157685718,-0.051429867
44,0.08,0.500288229,-4.037788415,-3.193368318,-0.051470336
76,0.05,0.460648504,-2.674949834,-2.574719615,-0.05147602
28,0.8,0.510395303,-5.69205788,-3.736202121,-0.051671622
72,0.03,0.456753948,-2.837200401,-2.613047719,-0.051700962
30,0.6,0.484647114,-5.457818887,-3.555468965,-0.051750758
93,0.04,0.455994019,-2.758057529,-2.521254897,-0.051801083
81,0.06,0.464943492,-3.061014452,-2.641106084,-0.051803119
20,1.5,0.506061314,-6.318683115,-3.63190037,-0.051842695
22,0.5,0.50587504,-5.005798265,-3.391057325,-0.05188127
61,0.07,0.470023094,-3.018829271,-2.807319794,-0.051995621
79,0.05,0.457143779,-3.066828004,-2.59704186,-0.052028871
50,0.08,0.481256103,-4.078180655,-3.010573528,-0.052066394
75,0.07,0.472917709,-3.066120458,-2.789107232,-0.052084436
27,0.4,0.50370979,-4.832593515,-3.456458042,-0.052505941
70,0.07,0.466571759,-3.101655226,-2.807376887,-0.052581966
30,0.9,0.483203326,-5.563295448,-3.742458626,-0.052772653
27,1,0.522611786,-5.733909707,-3.807218168,-0.052839687
86,0.03,0.438133097,-2.813191983,-2.463088675,-0.052982459
72,0.06,0.455593606,-2.835781406,-2.658917603,-0.053001557
90,0.001,0.45657544,-3.012957821,-2.602276961,-0.053070327
90,0.005,0.458325715,-3.023720898,-2.607229717,-0.053158265
90,0.005,0.458325715,-3.023720898,-2.607229717,-0.053158265
73,0.06,0.457213417,-2.925242811,-2.693772765,-0.053179325
82,0.03,0.449470694,-2.749336519,-2.568262431,-0.053198813
42,0.9,0.531174842,-5.014039566,-3.970006524,-0.053318643
27,0.8,0.528070655,-5.938288833,-3.617067816,-0.053419575
29,0.8,0.510951022,-5.92587344,-3.730560474,-0.053495787
68,0.06,0.459857006,-3.045044975,-2.614954678,-0.053624343
36,0.1,0.487999013,-4.525362212,-3.1415595,-0.053629557
79,0.02,0.44891458,-2.985111528,-2.667670589,-0.053681614
85,0.05,0.463867491,-2.952266873,-2.688251329,-0.053827369
85,0.05,0.463867491,-2.952266873,-2.688251329,-0.053827369
74,0.04,0.437960724,-2.623612234,-2.46347943,-0.053852507
90,0.01,0.457410352,-2.969395624,-2.628275797,-0.053867008
90,0.01,0.457410352,-2.969395624,-2.628275797,-0.053867008
55,0.08,0.501943081,-4.077118901,-3.252583439,-0.053927539
26,0.1,0.525815802,-4.611257433,-3.471870948,-0.053995547
86,0.05,0.436041101,-2.842109578,-2.479288408,-0.054074736
97,0.04,0.448348359,-2.590610074,-2.513984251,-0.054307668
90,0.02,0.458458967,-2.993922647,-2.642305487,-0.054322837
97,0.01,0.446893557,-2.609094954,-2.552725839,-0.054331835
97,0.02,0.447401886,-2.550644818,-2.5463947,-0.05435208
27,0.5,0.502546781,-5.259026295,-3.540903455,-0.054542773
19,0.9,0.523555955,-5.544240647,-3.53020143,-0.054833557
74,0.02,0.436818917,-2.666246336,-2.55635771,-0.054840156
81,0.04,0.466244279,-3.042636414,-2.681177872,-0.054906906
82,0.02,0.450347017,-2.73564537,-2.592566431,-0.055096067
89,0.02,0.446722208,-2.769880853,-2.529030026,-0.055103282
38,0.4,0.502250648,-5.342730957,-3.496261025,-0.055120008
27,0.09,0.503493608,-4.150504802,-3.428621659,-0.055211329
89,0.005,0.451229081,-2.741330842,-2.577194567,-0.055613872
74,0.05,0.432216029,-2.651179207,-2.541334734,-0.055624091
25,1,0.517612018,-5.867714101,-3.76567815,-0.055720429
25,1,0.517612018,-5.867714101,-3.76567815,-0.055720429
22,0.6,0.496865089,-5.265798145,-3.556685633,-0.055796876
103,0.01,0.45858697,-3.059597739,-2.683789724,-0.055853407
83,0.005,0.458422933,-2.80795093,-2.694919251,-0.055871901
33,0.3,0.515120284,-5.403756995,-3.432559838,-0.056003524
76,0.06,0.458240503,-2.825736968,-2.680228871,-0.05606259
103,0.04,0.463250059,-3.098111246,-2.706847161,-0.056082679
82,0.05,0.445801137,-2.847382611,-2.628117802,-0.056268917
69,0.07,0.467812329,-3.389762548,-2.91888971,-0.056479624
96,0.005,0.444719073,-3.006050652,-2.698086748,-0.056500715
18,1,0.524342909,-5.481555584,-3.565657153,-0.056624265
18,0.9,0.506744782,-5.293053392,-3.500981813,-0.056655831
27,0.2,0.491585831,-4.70940669,-3.432281582,-0.056796012
41,0.09,0.494803333,-4.313677844,-3.326472692,-0.056833973
90,0.03,0.456568287,-3.005299596,-2.690730417,-0.056836919
35,0.5,0.501315023,-5.595775215,-3.634946764,-0.056851724
35,0.5,0.501315023,-5.595775215,-3.634946764,-0.056851724
35,0.9,0.5190936,-4.842218558,-3.801871814,-0.057150219
66,0.07,0.452637716,-3.038961337,-2.82770078,-0.057160214
43,0.09,0.502965754,-4.633784997,-3.371975186,-0.057270679
77,0.06,0.452407859,-2.903290663,-2.646578673,-0.05733337
115,0.04,0.464095775,-2.910471025,-2.626465781,-0.057351704
35,0.09,0.512274858,-4.716949443,-3.380497477,-0.057566191
52,0.08,0.455282431,-3.503303904,-3.028019183,-0.057584091
64,0.07,0.471484931,-3.607817697,-2.942955644,-0.057627525
42,1,0.53523144,-5.120295625,-3.962213291,-0.057660949
24,0.9,0.514878702,-5.65598973,-3.683422493,-0.057672123
97,0.03,0.4445128,-2.645115845,-2.644189279,-0.057676857
72,0.07,0.466962617,-3.256992585,-2.951645814,-0.057736657
93,0.06,0.458779491,-2.97464746,-2.763607631,-0.057947919
30,0.1,0.498342538,-4.235476854,-3.268899673,-0.057962579
30,0.1,0.498342538,-4.235476854,-3.268899673,-0.057962579
67,0.06,0.459830456,-2.843429927,-2.77726964,-0.058008
40,0.3,0.501087787,-5.666373787,-3.505271826,-0.058095945
97,0.05,0.447477574,-2.635362906,-2.621847079,-0.058156637
88,0.02,0.438174762,-2.971846591,-2.663225161,-0.05825227
120,0.01,0.450171891,-3.129583465,-2.699505317,-0.058283195
120,0.01,0.450171891,-3.129583465,-2.699505317,-0.058283195
74,0.06,0.434084628,-2.748083806,-2.629203894,-0.058349247
96,0.01,0.444576264,-3.011339296,-2.733290219,-0.058365321
97,0.005,0.444102231,-2.651968865,-2.664217231,-0.058379866
54,0.07,0.464077306,-3.449598583,-2.97010693,-0.058460404
83,0.01,0.458650577,-2.774856644,-2.746374836,-0.058634864
27,0.6,0.514316418,-5.693853799,-3.738414337,-0.058672051
115,0.05,0.461606343,-2.933431121,-2.660991105,-0.058731491
115,0.05,0.461606343,-2.933431121,-2.660991105,-0.058731491
34,0.4,0.512966498,-5.465969668,-3.548173315,-0.058738711
103,0.05,0.46089034,-3.108049993,-2.777809176,-0.058842754
89,0.03,0.43650481,-2.795545701,-2.582631468,-0.058882979
22,1,0.500927173,-5.88372544,-3.779124543,-0.05893703
32,0.5,0.501793936,-6.067606324,-3.674978782,-0.058955376
58,0.08,0.489256575,-4.041163726,-3.363372734,-0.058959431
103,0.03,0.454561508,-3.111035248,-2.796007448,-0.058966157
31,0.3,0.504172655,-5.364808879,-3.434342713,-0.059156969
99,0.01,0.439942358,-2.911341278,-2.700311207,-0.05920911
24,1,0.504767642,-5.724679056,-3.70414598,-0.059249407
89,0.04,0.440591738,-2.75737579,-2.570976671,-0.059350428
41,0.1,0.494200166,-4.321474458,-3.350405371,-0.059402134
96,0.02,0.442456884,-3.016707609,-2.731088283,-0.059497703
87,0.005,0.436984502,-2.808456831,-2.624001922,-0.059523861
99,0.005,0.443200495,-2.924178652,-2.714633655,-0.059548595
34,0.3,0.497545089,-5.370428137,-3.504951458,-0.059587698
115,0.03,0.458704282,-2.999588248,-2.726894723,-0.059639836
115,0.02,0.453569943,-2.944903879,-2.669480106,-0.059721252
37,0.6,0.4791761,-5.605218668,-3.716175796,-0.059747845
92,0.05,0.452835804,-3.041666261,-2.653007991,-0.059797625
96,0.04,0.447742573,-2.968552044,-2.687111743,-0.059903269
89,0.01,0.445971002,-2.833002797,-2.668725892,-0.059914935
94,0.01,0.444682657,-2.955944634,-2.710031871,-0.060179012
111,0.05,0.450562708,-2.841490465,-2.699665857,-0.06019276
83,0.03,0.448580348,-2.889453229,-2.767641678,-0.060333134
90,0.04,0.4551412,-2.970204772,-2.747594058,-0.060358033
78,0.01,0.430843428,-2.793554971,-2.624903907,-0.060410137
120,0.02,0.445966807,-3.158568043,-2.733856579,-0.060481607
34,0.5,0.493263188,-5.572128975,-3.690253299,-0.060604405
25,0.7,0.507009782,-5.902397009,-3.684624209,-0.060697651
83,0.02,0.449839042,-2.807093928,-2.766920374,-0.060714546
33,0.2,0.511420331,-5.215723286,-3.495118589,-0.060727912
51,0.08,0.474539258,-3.863451751,-3.310608829,-0.060757304
115,0.01,0.454487231,-2.932406621,-2.701379307,-0.060795913
115,0.01,0.454487231,-2.932406621,-2.701379307,-0.060795913
36,0.09,0.490601484,-4.358246417,-3.308275969,-0.060836957
82,0.06,0.455960739,-3.044402172,-2.801861362,-0.06085527
31,0.1,0.491215956,-4.695616761,-3.461561183,-0.060865611
88,0.03,0.438962308,-3.031386349,-2.752424351,-0.060942366
81,0.07,0.474819245,-3.458931887,-3.012664081,-0.060999301
28,0.9,0.502193206,-6.038018284,-3.970299284,-0.061107159
86,0.06,0.43497268,-3.020821131,-2.705357481,-0.061174796
25,0.6,0.503740343,-5.782441584,-3.634617417,-0.061183162
94,0.005,0.440942701,-2.972103872,-2.721610991,-0.061187181
90,0.05,0.457243624,-3.029248987,-2.78051994,-0.061238778
90,0.05,0.457243624,-3.029248987,-2.78051994,-0.061238778
87,0.05,0.43464301,-2.84327169,-2.669470704,-0.061346569
22,0.8,0.509807697,-5.581663817,-3.793792485,-0.061366307
103,0.005,0.453970177,-3.0988887,-2.835311567,-0.061499312
88,0.01,0.435398479,-3.023242188,-2.763567307,-0.061522137
78,0.02,0.428281615,-2.796780344,-2.633306505,-0.0615278
111,0.005,0.441446035,-2.836334673,-2.703793961,-0.061531389
92,0.04,0.450924841,-3.075912549,-2.677577178,-0.061616354
94,0.03,0.443314498,-3.060774396,-2.786571094,-0.061701003
79,0.06,0.452458094,-3.386500186,-2.91863187,-0.061723917
24,0.7,0.517478298,-5.777562435,-3.70342889,-0.061808214
18,0.8,0.506721237,-5.392612933,-3.550111615,-0.061858198
83,0.04,0.450045598,-2.860696741,-2.786462809,-0.06194652
89,0.05,0.435798859,-2.756304876,-2.652375389,-0.061949806
96,0.03,0.442329393,-3.032648279,-2.796038292,-0.061979282
39,0.1,0.488260821,-4.678109045,-3.405304411,-0.061983951
40,0.1,0.488627656,-4.828636649,-3.379254724,-0.062084718
40,0.1,0.488627656,-4.828636649,-3.379254724,-0.062084718
91,0.005,0.442245711,-2.93656434,-2.786032983,-0.062124313
78,0.05,0.439321317,-2.794216231,-2.665585837,-0.062170215
87,0.03,0.442510706,-2.943211065,-2.782530083,-0.062236644
84,0.07,0.443459323,-3.279757898,-2.919591881,-0.062275651
103,0.02,0.452484599,-3.093792923,-2.849149653,-0.062334913
108,0.03,0.432123363,-2.832801293,-2.704718844,-0.06233627
80,0.07,0.468640848,-3.261294774,-3.005900218,-0.062390928
96,0.05,0.444306747,-3.03097136,-2.777318244,-0.062440815
38,0.09,0.458789319,-4.177907454,-3.34982711,-0.062536483
108,0.01,0.427405182,-2.786866752,-2.68978599,-0.062583502
85,0.06,0.468176607,-3.146548356,-3.002388877,-0.062593357
78,0.005,0.433081906,-2.794889408,-2.719117782,-0.062629276
108,0.02,0.432051413,-2.817544073,-2.713700866,-0.062767507
96,0.06,0.447095511,-3.118859479,-2.774203214,-0.062815602
22,0.9,0.49702674,-5.564856896,-3.803070731,-0.062860165
33,0.9,0.473593422,-6.176267657,-3.963733994,-0.062868725
88,0.05,0.442951982,-2.997908396,-2.807456545,-0.062883674
40,0.09,0.488824332,-4.610682082,-3.428220116,-0.062969074
90,0.06,0.452758465,-3.16335958,-2.886682836,-0.06307221
111,0.01,0.439879477,-2.872169195,-2.74809797,-0.063106639
49,0.08,0.463090134,-3.799803659,-3.339296272,-0.06317698
108,0.05,0.438443553,-2.776318711,-2.675380468,-0.063177261
25,0.5,0.500631931,-5.29258619,-3.633642791,-0.06317837
25,0.5,0.500631931,-5.29258619,-3.633642791,-0.06317837
111,0.04,0.44694947,-2.87246278,-2.714075898,-0.063322492
33,0.8,0.482594111,-6.026893819,-3.946186284,-0.063334519
108,0.04,0.438649798,-2.803983801,-2.688661255,-0.063362828
99,0.02,0.441134684,-3.01391553,-2.794797726,-0.063369505
48,0.09,0.496902767,-4.589950498,-3.392006964,-0.063391932
92,0.01,0.439799577,-3.069544807,-2.765054053,-0.063394501
120,0.005,0.448611791,-3.183312902,-2.819885483,-0.063485936
120,0.005,0.448611791,-3.183312902,-2.819885483,-0.063485936
78,0.03,0.427499466,-2.854351046,-2.683096097,-0.063548748
71,0.07,0.470292508,-3.364192755,-3.173153821,-0.063590357
91,0.04,0.445582784,-2.9184495,-2.818498994,-0.063603605
44,0.09,0.507167146,-4.51556506,-3.560834275,-0.063607361
57,0.08,0.483144621,-4.196383249,-3.475200102,-0.063674922
25,0.8,0.503444267,-5.844923911,-3.771719077,-0.063684986
111,0.03,0.438877187,-2.924311813,-2.75667992,-0.063696853
111,0.02,0.443108389,-2.903278803,-2.766384572,-0.06371629
97,0.06,0.452025516,-2.839272229,-2.793427723,-0.06373132
99,0.03,0.434642148,-3.014379464,-2.808913228,-0.06377605
115,0.005,0.450167673,-2.944330272,-2.777910604,-0.063812358
115,0.005,0.450167673,-2.944330272,-2.777910604,-0.063812358
87,0.04,0.434220321,-2.869357976,-2.72295406,-0.063860187
94,0.02,0.440025317,-3.055753627,-2.804148211,-0.063866779
37,0.5,0.492332348,-5.719606305,-3.70006062,-0.064188735
33,1,0.504209037,-6.010489705,-4.102140166,-0.064210824
94,0.05,0.447771865,-3.093521072,-2.820356472,-0.064258953
34,0.6,0.494899953,-5.827195739,-3.815195695,-0.064422132
92,0.03,0.439654835,-3.11836475,-2.769030886,-0.064463158
88,0.06,0.446899034,-3.190180148,-2.91399464,-0.064512962
108,0.005,0.432952559,-2.768707146,-2.74154019,-0.064522866
91,0.03,0.443393323,-2.995843474,-2.877391431,-0.064659764
91,0.01,0.436341497,-2.961058428,-2.838178231,-0.0646633
78,0.04,0.435671505,-2.87050379,-2.71705955,-0.064702661
98,0.005,0.437481454,-2.889148629,-2.800952782,-0.064703322
91,0.02,0.439732779,-2.957342444,-2.889611181,-0.064793785
29,1,0.497236187,-5.855827947,-4.030353915,-0.064814797
85,0.07,0.465009235,-3.536880806,-3.190069716,-0.064841583
86,0.07,0.433620215,-3.286599812,-2.913058969,-0.064897352
88,0.04,0.43962601,-2.995410221,-2.82580596,-0.064915051
111,0.06,0.453318325,-3.052142089,-2.876970207,-0.064923386
35,0.3,0.524766987,-5.648856068,-3.641002687,-0.06516459
42,0.09,0.470920712,-3.95017977,-3.451949834,-0.065234679
95,0.001,0.440852332,-2.83961134,-2.807802943,-0.065268147
102,0.03,0.442807376,-3.020015069,-2.86168839,-0.065364334
21,0.9,0.521929862,-6.047690281,-3.790221356,-0.065383024
115,0.001,0.447866508,-2.948980354,-2.824440755,-0.065390937
99,0.04,0.433195364,-3.000432322,-2.772837552,-0.065458428
94,0.04,0.445451456,-3.081832903,-2.833893413,-0.065483776
70,0.08,0.464778617,-3.953078604,-3.281794587,-0.065493637
89,0.06,0.437417967,-2.878298706,-2.790550066,-0.065516666
28,1,0.50429865,-6.26308234,-4.082777469,-0.065549688
32,0.8,0.492544051,-5.696911228,-3.935901961,-0.065576411
92,0.02,0.440815964,-3.099770166,-2.824837029,-0.065683425
31,1.5,0.510044108,-5.677803909,-4.048626684,-0.06579461
32,0.3,0.499282192,-5.564085046,-3.657655588,-0.065833271
30,0.5,0.48612889,-5.842915464,-3.824133984,-0.065836977
30,0.5,0.48612889,-5.842915464,-3.824133984,-0.065836977
40,0.4,0.496270695,-5.588092583,-3.746621911,-0.065862307
24,0.8,0.517818651,-6.077095622,-3.803074005,-0.065898831
87,0.01,0.436102359,-2.88713924,-2.77893459,-0.065927684
88,0.005,0.439530326,-3.02152997,-2.88874409,-0.065931107
73,0.07,0.465730245,-3.523646173,-3.14347188,-0.066032137
21,1,0.530112056,-6.173234684,-3.840994733,-0.066186479
37,0.7,0.492170502,-5.894750027,-3.985762466,-0.066322303
91,0.05,0.445746979,-2.883863989,-2.861083218,-0.066437634
98,0.01,0.433746813,-2.857013442,-2.827365552,-0.066509662
87,0.02,0.432714775,-2.873730493,-2.793471642,-0.06651703
62,0.08,0.462200626,-4.246494784,-3.477121736,-0.066548774
27,0.1,0.49962486,-4.654382808,-3.667090735,-0.066607781
91,0.06,0.449138671,-3.006989733,-2.939312627,-0.0668152
99,0.05,0.434110392,-3.077317524,-2.814322354,-0.066848996
120,0.03,0.436603715,-3.242204587,-2.884185946,-0.066937746
87,0.06,0.444041909,-3.060774695,-2.913529464,-0.066998908
51,1,0.557891447,-4.75391127,-4.234194398,-0.067047008
120,0.001,0.440596926,-3.176638051,-2.880395381,-0.067076593
92,0.005,0.440058216,-3.137606203,-2.866267965,-0.067163451
120,0.05,0.439435583,-3.232831571,-2.862932603,-0.067225088
120,0.05,0.439435583,-3.232831571,-2.862932603,-0.067225088
115,0.06,0.457601245,-3.153917311,-2.890441083,-0.067282714
68,0.07,0.467475662,-3.553891325,-3.115762804,-0.067364758
113,0.04,0.437415476,-3.053785871,-2.84447206,-0.067376468
36,0.4,0.506805062,-5.911106273,-3.787606063,-0.067381062
63,0.08,0.481824471,-4.397607765,-3.481664843,-0.067621251
120,0.04,0.44053524,-3.231768736,-2.854949602,-0.067679556
83,0.06,0.450759678,-2.924446833,-2.923279885,-0.067761748
42,0.8,0.513308599,-5.860829805,-4.241469579,-0.067832145
92,0.06,0.449241013,-3.169783437,-2.882171356,-0.067886552
31,0.5,0.490660839,-6.13002211,-3.827708023,-0.067889343
93,0.8,0.508195509,-4.333104,-3.640111141,-0.067930064
25,0.9,0.493932945,-5.991748958,-3.903886401,-0.068025306
60,0.08,0.46109736,-4.041688946,-3.261952869,-0.06807215
98,0.03,0.432592593,-3.059575633,-2.945747839,-0.068109531
101,0.04,0.42187238,-2.985902224,-2.756285204,-0.068117541
27,0.9,0.503949936,-6.141798204,-4.071695243,-0.068123891
35,0.1,0.510606913,-5.381846184,-3.620738368,-0.068163353
35,0.1,0.510606913,-5.381846184,-3.620738368,-0.068163353
67,0.07,0.448443707,-3.319622391,-3.189343629,-0.06816664
113,0.03,0.436368875,-3.030328174,-2.913477279,-0.068182694
26,0.6,0.493027692,-5.850394108,-3.883711602,-0.068260007
108,0.06,0.439881651,-2.918941149,-2.8913181,-0.068325724
102,0.005,0.440875788,-2.917407915,-2.897445714,-0.068370162
102,0.05,0.44612332,-3.056925523,-2.924339803,-0.068407584
83,0.05,0.443408861,-2.847691446,-2.920677705,-0.068419816
93,0.07,0.453707741,-3.575348927,-3.124000623,-0.068444216
74,0.07,0.433939977,-3.051721568,-2.963902467,-0.068446182
77,0.07,0.455553104,-3.401433479,-3.059263918,-0.068453224
